Year,Zone,Sex,Age Group,Population,Prevalence,Crude Prevalence Rate
01/01/2018 12:00:00 AM,Zone 2 - Northern,F,10 to 19,8108,1088,13.42
01/01/2018 12:00:00 AM,Zone 2 - Northern,F,20 to 29,8475,1651,19.48
01/01/2018 12:00:00 AM,Zone 2 - Northern,F,30 to 39,9063,1269,14
01/01/2018 12:00:00 AM,Zone 2 - Northern,F,40 to 49,10657,1372,12.87
01/01/2018 12:00:00 AM,Zone 2 - Northern,F,50 to 59,12786,1457,11.4
01/01/2018 12:00:00 AM,Zone 2 - Northern,F,60 to 69,12410,1389,11.19
01/01/2018 12:00:00 AM,Zone 2 - Northern,F,70 to 79,8316,920,11.06
01/01/2018 12:00:00 AM,Zone 2 - Northern,F,80 +,5281,421,7.97
01/01/2018 12:00:00 AM,Zone 2 - Northern,M,0 to 9,7387,412,5.58
01/01/2018 12:00:00 AM,Zone 2 - Northern,M,10 to 19,8356,1478,17.69
01/01/2018 12:00:00 AM,Zone 2 - Northern,M,20 to 29,9090,2125,23.38
01/01/2018 12:00:00 AM,Zone 2 - Northern,M,30 to 39,8980,1025,11.41
01/01/2018 12:00:00 AM,Zone 2 - Northern,M,40 to 49,10391,703,6.77
01/01/2018 12:00:00 AM,Zone 2 - Northern,M,50 to 59,12546,732,5.83
01/01/2018 12:00:00 AM,Zone 2 - Northern,M,60 to 69,12149,733,6.03
01/01/2018 12:00:00 AM,Zone 2 - Northern,M,70 to 79,7803,414,5.31
01/01/2018 12:00:00 AM,Zone 2 - Northern,M,80 +,3621,197,5.44
01/01/2018 12:00:00 AM,Zone 3 - Eastern,F,0 to 9,7038,289,4.11
01/01/2018 12:00:00 AM,Zone 3 - Eastern,F,10 to 19,8060,1142,14.17
01/01/2018 12:00:00 AM,Zone 3 - Eastern,F,20 to 29,9089,1806,19.87
01/01/2018 12:00:00 AM,Zone 3 - Eastern,F,30 to 39,9254,1208,13.05
01/01/2018 12:00:00 AM,Zone 3 - Eastern,F,40 to 49,10254,1117,10.89
01/01/2018 12:00:00 AM,Zone 3 - Eastern,F,50 to 59,13416,1361,10.14
01/01/2018 12:00:00 AM,Zone 3 - Eastern,F,60 to 69,14229,1469,10.32
01/01/2018 12:00:00 AM,Zone 3 - Eastern,F,70 to 79,9664,1031,10.67
01/01/2018 12:00:00 AM,Zone 3 - Eastern,F,80 +,6249,499,7.99
01/01/2018 12:00:00 AM,Zone 3 - Eastern,M,0 to 9,7302,444,6.08
01/01/2018 12:00:00 AM,Zone 3 - Eastern,M,10 to 19,8567,1641,19.15
01/01/2018 12:00:00 AM,Zone 3 - Eastern,M,20 to 29,9438,2300,24.37
01/01/2018 12:00:00 AM,Zone 3 - Eastern,M,30 to 39,9465,1132,11.96
01/01/2018 12:00:00 AM,Zone 3 - Eastern,M,40 to 49,10208,711,6.97
01/01/2018 12:00:00 AM,Zone 3 - Eastern,M,50 to 59,13000,784,6.03
01/01/2018 12:00:00 AM,Zone 3 - Eastern,M,60 to 69,13777,792,5.75
01/01/2018 12:00:00 AM,Zone 3 - Eastern,M,70 to 79,8903,553,6.21
01/01/2018 12:00:00 AM,Zone 3 - Eastern,M,80 +,4017,240,5.97
01/01/2018 12:00:00 AM,Zone 4 - Central,F,0 to 9,21815,859,3.94
01/01/2018 12:00:00 AM,Zone 4 - Central,F,10 to 19,22633,3170,14.01
01/01/2018 12:00:00 AM,Zone 4 - Central,F,20 to 29,32000,5587,17.46
01/01/2018 12:00:00 AM,Zone 4 - Central,F,30 to 39,35633,4868,13.66
01/01/2018 12:00:00 AM,Zone 4 - Central,F,40 to 49,33938,4478,13.19
01/01/2018 12:00:00 AM,Zone 4 - Central,F,50 to 59,36124,4888,13.53
01/01/2018 12:00:00 AM,Zone 4 - Central,F,60 to 69,30170,4125,13.67
01/01/2018 12:00:00 AM,Zone 4 - Central,F,70 to 79,18985,2578,13.58
01/01/2018 12:00:00 AM,Zone 4 - Central,F,80 +,11622,1179,10.14
01/01/2018 12:00:00 AM,Zone 4 - Central,M,0 to 9,22979,1352,5.88
01/01/2018 12:00:00 AM,Zone 4 - Central,M,10 to 19,23681,4356,18.39
01/01/2018 12:00:00 AM,Zone 4 - Central,M,20 to 29,31765,6701,21.1
01/01/2018 12:00:00 AM,Zone 4 - Central,M,30 to 39,34223,4093,11.96
01/01/2018 12:00:00 AM,Zone 4 - Central,M,40 to 49,32291,2498,7.74
01/01/2018 12:00:00 AM,Zone 4 - Central,M,50 to 59,35077,2576,7.34
01/01/2018 12:00:00 AM,Zone 4 - Central,M,60 to 69,28147,2072,7.36
01/01/2018 12:00:00 AM,Zone 4 - Central,M,70 to 79,16698,1225,7.34
01/01/2018 12:00:00 AM,Zone 4 - Central,M,80 +,7576,523,6.9
